,ID,Salary,DOJ,Gender,DOB,10percentage,12graduation,12percentage,12board,CollegeID,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
3456,458020,335000,01-04-2014 00:00,m,01-02-1990 00:00,75.0,2007,75.0,state board,1638,B.Tech/B.E.,CS,69.0,1638,2012,505,535,565,0.563267824,425,-1,-0.6491,0.8128,-0.0537,0.0035,-0.2875
3457,353733,145000,01-09-2012 00:00,f,26-09-1991 00:00,79.8,2007,71.0,state board,429,B.Tech/B.E.,CS,78.8,429,2012,595,585,445,0.765673581,485,-1,0.2009,1.5928,0.5269,-0.9953,0.8973
3458,114346,120000,01-10-2010 00:00,m,20-11-1986 00:00,66.6,2004,55.8,state board,1310,MCA,CS,63.0,1310,2010,375,375,385,0.600057182,435,-1,-0.1082,1.1248,1.5428,-1.1128,0.9763
3460,660770,200000,01-05-2013 00:00,f,25-10-1991 00:00,78.0,2008,64.4,cbse,12560,B.Tech/B.E.,CS,70.68,12560,2012,345,465,620,0.600057182,435,-1,-0.3027,-0.1206,0.4711,1.794,-0.6692
3461,1128347,335000,01-04-2014 00:00,m,13-01-1992 00:00,84.8,2009,58.0,state board,1872,B.Tech/B.E.,CS,61.49,1872,2013,465,410,485,0.744758354,465,438,1.5644,-0.1206,-0.2974,-1.5021,-0.0943
3462,298473,380000,01-12-2011 00:00,m,24-05-1989 00:00,78.0,2007,86.0,cbse,5079,B.Tech/B.E.,CS,72.0,5079,2011,625,615,655,0.864685413,525,-1,0.6646,0.6568,1.2525,-1.7004,-0.4455
3463,509241,400000,01-08-2012 00:00,m,16-11-1990 00:00,77.0,2007,70.0,state board,4948,B.Tech/B.E.,CS,70.37,4948,2012,325,560,575,0.670743151,455,-1,0.3941,0.1888,-0.344,-0.5253,-0.7615
3464,924541,210000,01-10-2014 00:00,f,25-02-1992 00:00,86.0,2010,89.0,cbse,429,B.Tech/B.E.,CS,73.9,429,2014,520,570,620,0.953899775,425,530,1.2772,0.0459,0.6248,-1.3753,0.6721
3465,807306,150000,01-06-2014 00:00,m,11-06-1988 00:00,54.8,2005,52.8,cbse,11759,MCA,CS,72.27,11759,2014,335,570,515,0.842248322,605,469,-1.7389,-1.4526,-1.3733,0.2727,-2.0105
3466,632512,240000,01-11-2013 00:00,m,22-09-1992 00:00,88.0,2009,83.0,cbse,9737,B.Tech/B.E.,EC,72.0,9737,2013,625,555,590,0.0587928,345,-1,0.5591,0.8784,1.0859,-0.8682,0.2889
3467,212917,90000,01-09-2011 00:00,m,10-05-1990 00:00,91.86,2007,94.5,state board,4968,B.Tech/B.E.,EC,69.06,4968,2011,485,404,505,0.824666401,355,-1,-0.2628,-1.0593,-0.0537,-0.5253,0.3444
3468,196403,520000,01-09-2011 00:00,m,10-11-1989 00:00,65.8,2007,65.0,state board,115,B.Tech/B.E.,CS,65.0,115,2011,525,455,535,0.308400583,355,-1,-2.8903,-0.4353,-0.1988,-1.4653,-0.6035
3469,1157599,200000,01-08-2014 00:00,f,02-07-1994 00:00,59.0,2010,73.0,state board,3579,B.Tech/B.E.,CS,75.0,3579,2014,440,350,450,0.356536488,315,346,1.1336,0.5454,0.6248,-0.2344,0.2889
3470,794238,200000,01-11-2014 00:00,m,04-04-1992 00:00,79.6,2010,69.6,cbse,8350,B.Tech/B.E.,EC,72.52,8350,2014,325,525,530,0.20739217,425,-1,0.1282,1.3779,0.3174,0.2727,-0.2859
3471,1262122,180000,01-08-2014 00:00,m,05-02-1991 00:00,81.3,2008,72.2,state board,7766,B.Tech/B.E.,EC,72.36,7766,2013,510,555,510,0.20739217,-1,-1,0.2718,-0.2871,-1.9881,-0.1076,-2.0105
3472,339440,45000,01-09-2012 00:00,m,10-05-1991 00:00,67.0,2008,82.6,state board,4415,B.Tech/B.E.,EC,67.96,4415,2012,395,435,405,0.824666401,215,-1,0.51,0.5008,-1.3599,-0.8778,0.3049
3473,1272092,35000,01-05-2014 00:00,m,08-01-1993 00:00,85.3,2010,85.4,state board,1038,B.Tech/B.E.,CS,79.39,1038,2014,350,470,430,0.486747008,465,376,-3.7496,-5.6151,-3.8324,-0.4879,-7.3757
3474,361576,385000,01-01-2013 00:00,f,01-06-1990 00:00,91.68,2008,80.3,state board,1384,B.Tech/B.E.,CS,86.9,1384,2012,395,495,385,0.793580615,495,-1,-0.5719,-0.2793,-0.344,0.1798,-0.7615
3475,563437,180000,01-10-2012 00:00,m,19-02-1990 00:00,74.5,2008,73.17,state board,901,B.Tech/B.E.,CS,68.9,901,2012,615,570,695,0.942116551,575,-1,1.4208,0.5454,0.6248,-1.7556,-0.0943
3476,390136,110000,01-08-2012 00:00,m,01-02-1991 00:00,64.48,2008,52.34,state board,10342,B.Tech/B.E.,EC,63.0,10342,2012,455,365,495,0.124502074,-1,-1,1.1283,-0.1232,0.0914,0.2973,-0.5245
3477,525277,100000,01-09-2012 00:00,m,29-12-1989 00:00,80.6,2008,73.2,cbse,6814,B.Tech/B.E.,CS,76.3,6814,2012,625,595,575,0.450876584,395,-1,-0.1855,0.9688,-0.1988,0.2679,0.5024
3478,796891,300000,01-09-2014 00:00,f,08-07-1992 00:00,93.0,2010,89.4,cbse,13136,B.Tech/B.E.,CS,80.6,13136,2014,545,585,575,0.991230625,575,592,-0.0154,1.2114,0.9322,1.5404,0.8637
3479,1168885,180000,01-02-2015 00:00,m,08-12-1990 00:00,73.1,2008,74.6,state board,4439,B.Tech/B.E.,EC,68.1,4439,2014,455,480,415,0.943272158,-1,-1,-0.8772,-1.1196,-1.2196,-1.3753,-0.2859
3480,538258,310000,01-11-2013 00:00,m,13-12-1991 00:00,65.56,2009,60.0,state board,6196,B.Tech/B.E.,CS,61.69,6196,2013,440,595,515,0.765673581,485,-1,-0.4173,1.1248,0.2366,-1.4653,0.1864
3481,355903,250000,01-11-2013 00:00,f,20-09-1990 00:00,83.5,2008,63.5,state board,9786,B.Tech/B.E.,EC,74.0,9786,2012,395,505,435,0.538386893,-1,-1,-1.3447,-1.3713,-1.4688,0.6498,-0.6035
3482,78978,555000,01-01-2011 00:00,m,05-08-1988 00:00,73.3,2005,75.6,state board,137,B.Tech/B.E.,CS,68.88,137,2010,565,565,605,0.563267824,425,-1,-0.2628,-0.4353,-0.344,0.2973,-0.7615
3483,796958,550000,01-06-2014 00:00,m,17-05-1991 00:00,86.0,2006,89.6,cbse,11848,B.Tech/B.E.,CS,79.0,11848,2014,590,555,560,0.486747008,655,376,-1.4517,0.5454,1.2396,-0.6147,0.6721
3485,1149846,315000,01-03-2014 00:00,m,10-05-1992 00:00,80.0,2009,81.0,state board,16097,B.Tech/B.E.,CS,67.0,16097,2013,475,435,370,-1.0,-1,-1,0.4155,0.8784,-0.4511,-0.6147,1.4386
3486,341946,450000,01-02-2013 00:00,m,08-01-1991 00:00,80.6,2008,76.0,cbse,2563,B.Tech/B.E.,EC,81.4,2563,2012,535,635,575,0.538386893,-1,-1,-0.2628,0.3448,-1.0697,0.88483,-0.169
3487,457968,360000,01-08-2012 00:00,m,06-10-1990 00:00,80.8,2008,82.0,state board,1638,B.Tech/B.E.,CS,73.3,1638,2012,525,495,515,0.884122512,535,-1,-0.3014,0.9688,-1.2148,1.0611,0.0284
3488,296031,480000,01-08-2011 00:00,m,19-03-1988 00:00,63.8,2005,77.11,state board,5400,MCA,CS,68.0,5400,2011,385,435,555,0.793580615,495,-1,-0.1082,0.5008,0.672,-0.9953,-1.5513
3489,1211729,110000,01-08-2014 00:00,m,05-10-1992 00:00,84.0,2011,66.0,state board,15513,B.Tech/B.E.,ME,57.0,15513,2015,360,300,190,0.125690182,-1,-1,1.2772,1.2114,2.1617,2.5546,1.247
3491,352897,120000,01-01-2013 00:00,m,13-03-1990 00:00,74.4,2008,68.8,state board,9481,B.Tech/B.E.,EC,60.0,9481,2012,275,295,454,0.538386893,305,-1,1.1283,0.0328,0.0552,-0.4078,-1.3934
3492,1248140,95000,01-09-2014 00:00,m,25-03-1991 00:00,68.0,2007,70.0,state board,973,B.Tech/B.E.,CS,64.0,973,2013,395,555,475,0.080055281,525,253,0.2718,1.3779,0.1637,-0.7415,0.8637
3493,415438,405000,01-03-2013 00:00,m,25-03-1990 00:00,69.1,2007,62.11,state board,5818,B.Tech/B.E.,CS,83.53,5818,2012,515,575,625,0.930370607,565,-1,0.1623,0.3448,0.672,1.0611,0.8183
3494,1068234,325000,01-09-2014 00:00,m,09-02-1993 00:00,91.0,2010,96.3,state board,16441,B.Tech/B.E.,EC,74.31,16441,2014,475,565,705,-1.0,475,-1,-1.0208,1.0449,-0.2974,-2.136,-0.6692
3495,229518,425000,01-06-2011 00:00,m,26-05-1990 00:00,80.83,2007,86.8,state board,1245,B.Tech/B.E.,ME,76.27,1245,2011,515,465,615,0.414337426,-1,-1,-0.4173,0.6568,-0.7794,-0.0552,0.3444
3496,78381,530000,01-06-2011 00:00,m,27-06-1989 00:00,79.4,2007,86.0,state board,182,B.Tech/B.E.,EC,74.5,182,2011,515,345,545,0.229481755,355,-1,0.2009,-0.1232,-0.7794,-0.0552,-0.4455
3497,232474,120000,01-06-2011 00:00,m,28-04-1990 00:00,72.0,2007,67.0,state board,81,B.Tech/B.E.,EC,60.0,81,2011,405,405,445,-1.0,165,-1,-0.2628,1.1248,0.672,-0.1727,0.6603
3498,921009,200000,01-07-2014 00:00,f,19-10-1992 00:00,88.3,2010,83.5,state board,6196,B.Tech/B.E.,CS,69.76,6196,2014,535,595,515,0.968237496,605,-1,-0.3027,0.3789,-0.2974,-0.3612,0.4805
3499,1066414,260000,01-03-2014 00:00,m,18-02-1992 00:00,74.28,2009,78.16,icse,4439,B.Tech/B.E.,CS,67.66,4439,2013,710,510,535,0.486747008,475,376,0.99,0.3789,0.7785,-0.3612,0.2889
3500,1190029,300000,01-09-2014 00:00,m,01-12-1991 00:00,78.3,2010,70.67,state board,5717,B.Tech/B.E.,CS,63.0,5717,2014,630,495,415,0.842248322,555,469,0.2718,0.8784,1.7007,-0.8682,1.247
3501,211455,435000,01-03-2012 00:00,m,04-04-1990 00:00,88.0,2007,97.2,state board,495,B.Tech/B.E.,CS,73.95,495,2011,495,495,575,0.983749967,635,-1,-0.7264,1.1248,0.3817,-1.1128,0.5024
3502,124988,300000,01-11-2010 00:00,m,12-07-1989 00:00,88.33,2006,94.5,state board,4609,B.Tech/B.E.,EC,65.0,4609,2010,475,485,575,0.538386893,495,-1,-0.5719,-1.3713,-0.0537,1.0024,-0.4455
3503,357365,265000,01-12-2012 00:00,m,10-04-1991 00:00,89.4,2008,82.4,cbse,527,B.Tech/B.E.,CS,72.68,527,2012,684,605,645,0.901489571,545,-1,-0.2628,0.3838,-1.2511,-0.8778,0.9763
3504,435465,200000,01-11-2013 00:00,f,19-07-1990 00:00,88.0,2007,96.0,state board,492,B.Tech/B.E.,EC,62.0,492,2011,475,385,405,-1.0,275,-1,-0.4173,0.6568,0.2366,-0.1727,0.6603
3505,455860,180000,01-04-2013 00:00,f,27-12-1989 00:00,73.0,2008,64.0,state board,272,M.Sc. (Tech.),CS,70.0,272,2015,445,365,375,0.842248322,455,469,-0.0696,0.5008,0.8171,0.4442,0.0284
3506,510394,145000,01-07-2012 00:00,m,30-07-1990 00:00,73.1,2007,68.3,state board,485,B.Tech/B.E.,CS,65.46,485,2012,500,520,620,0.765673581,485,-1,0.0464,0.3448,0.672,-0.0846,0.6603
3507,642720,240000,01-02-2014 00:00,m,09-02-1989 00:00,51.83,2006,58.0,state board,6874,MCA,CS,68.0,6874,2013,335,450,650,0.843123727,515,-1,-0.3027,-0.4536,-0.7585,0.2727,0.0973
3508,568824,175000,01-06-2013 00:00,m,04-12-1989 00:00,71.8,2007,81.8,state board,12061,B.Tech/B.E.,EC,76.68,12061,2011,615,500,635,0.985461394,-1,-1,0.8463,0.5454,-0.1437,0.2727,0.4805
3509,794191,240000,01-10-2014 00:00,m,20-10-1992 00:00,85.2,2010,64.0,cbse,8350,B.Tech/B.E.,CS,69.0,8350,2014,450,435,470,0.080055281,465,253,0.8463,1.3779,0.9322,-0.3612,0.6721
3510,823529,315000,01-07-2014 00:00,f,19-10-1993 00:00,82.0,2010,86.0,cbse,272,B.Tech/B.E.,CS,82.0,272,2014,510,595,355,0.884122512,535,-1,0.4155,0.5454,0.9322,-0.2344,1.247
3511,670536,360000,01-10-2013 00:00,m,11-01-1991 00:00,75.4,2009,76.6,cbse,10971,B.Tech/B.E.,CS,66.12,10971,2013,440,545,605,0.735795709,475,-1,1.2772,-0.7866,-1.0659,-1.2486,-0.0943
3512,520055,350000,01-11-2012 00:00,f,05-06-1991 00:00,87.0,2008,91.5,state board,953,B.Tech/B.E.,CS,77.8,953,2012,615,520,500,0.968237496,605,-1,0.2009,0.9688,0.7083,-0.8778,-0.1295
3513,988953,310000,01-06-2014 00:00,m,02-04-1992 00:00,77.2,2010,80.0,cbse,137,B.Tech/B.E.,CE,75.58,137,2014,535,520,525,0.255778194,-1,-1,0.4155,-0.0873,0.1637,-1.7556,0.167
3514,1175212,120000,01-07-2013 00:00,m,05-12-1993 00:00,58.6,2011,72.0,state board,1282,B.Tech/B.E.,CS,57.34,1282,2015,615,495,380,0.486747008,435,376,-2.457,0.7119,0.3174,0.0192,0.4805
3515,124198,100000,01-06-2010 00:00,f,05-12-1987 00:00,62.26,2007,78.88,state board,1329,B.Tech/B.E.,EC,60.68,1329,2010,515,325,415,0.985461394,-1,-1,1.2828,-0.7473,-0.9245,0.2973,-0.9194
3516,332810,65000,01-02-2007 00:00,f,15-05-1985 00:00,65.67,2002,72.2,state board,6638,M.Tech./M.E.,CS,80.0,6638,2012,415,415,554,0.942116551,575,-1,0.8192,0.2668,-0.598,0.53233,-0.4455
3517,1204936,325000,01-10-2014 00:00,f,09-09-1993 00:00,89.0,2010,80.0,cbse,2688,B.Tech/B.E.,EC,77.0,2688,2014,630,520,605,0.88162007,-1,-1,1.2772,0.8784,-0.1437,0.1459,1.6302
3518,228046,180000,01-07-2011 00:00,m,10-07-1986 00:00,69.0,2004,52.0,cbse,23,B.Tech/B.E.,EL,64.0,23,2011,454,475,465,0.824666401,-1,-1,-1.1901,1.2808,0.672,-1.7004,0.8183
3519,346596,220000,01-11-2012 00:00,m,14-11-1989 00:00,69.4,2008,65.12,state board,8811,B.Tech/B.E.,CS,65.5,8811,2012,585,645,475,0.793580615,495,-1,-0.5332,0.5008,-0.9245,-0.2609,-0.9194
3520,279001,175000,01-10-2012 00:00,m,11-08-1989 00:00,68.65,2006,60.4,cbse,568,B.Tech/B.E.,CS,65.0,568,2011,515,455,385,0.165633092,305,-1,-1.4992,0.0328,-0.6343,-0.7603,-1.5513
3521,473661,355000,01-02-2012 00:00,m,26-09-1990 00:00,75.83,2007,78.6,state board,6345,B.Tech/B.E.,CS,64.86,6345,2011,365,485,555,0.563267824,425,-1,0.9737,0.7348,-0.1626,0.4148,-0.7615
3522,333406,600000,01-10-2012 00:00,m,11-09-1990 00:00,73.0,2008,70.0,icse,6434,B.Tech/B.E.,CS,60.0,6434,2012,505,505,355,0.165633092,305,-1,0.3941,1.2808,1.688,-0.08457,-0.2875
3523,1171253,220000,01-06-2013 00:00,m,16-12-1991 00:00,85.6,2009,82.0,cbse,3489,B.Tech/B.E.,CS,67.0,3489,2013,665,680,535,0.744758354,475,438,-0.4463,0.0459,-1.527,-0.1076,0.4805
3524,413346,140000,01-07-2012 00:00,m,23-03-1989 00:00,79.6,2007,68.4,state board,7573,B.Tech/B.E.,ME,72.77,7573,2012,475,555,525,0.607034038,-1,-1,-0.2628,1.2028,-0.0537,0.0623,-0.4455
3525,941795,120000,01-06-2014 00:00,m,22-12-1990 00:00,51.42,2007,55.44,state board,272,MCA,CS,67.0,272,2014,345,470,400,0.486747008,455,376,1.8517,0.7119,-1.9881,-0.6147,-0.4776
3526,1044637,275000,01-08-2014 00:00,m,05-12-1991 00:00,83.6,2010,81.0,cbse,13,B.Tech/B.E.,CS,70.0,13,2014,665,495,440,0.356536488,385,346,1.2772,1.3779,1.0859,-1.3753,0.0973
3527,781929,300000,01-02-2014 00:00,f,13-02-1992 00:00,85.0,2008,69.0,cbse,1125,B.Tech/B.E.,CS,75.0,1125,2013,605,440,445,0.3423149,365,-1,0.99,-0.1206,-0.1437,0.0192,-0.2859
3528,59759,500000,01-03-2011 00:00,m,13-03-1989 00:00,83.0,2006,77.2,cbse,13,B.Tech/B.E.,CS,72.7,13,2010,655,455,595,0.901489571,545,-1,-0.5719,1.4368,-2.0856,1.0024,0.5024
3529,340547,415000,01-12-2012 00:00,m,02-03-1991 00:00,82.6,2008,81.8,cbse,7376,B.Tech/B.E.,CS,69.1,7376,2012,735,465,605,0.81941653,505,-1,-0.5719,0.5008,-0.1988,-0.29027,0.7788
3530,811388,325000,01-08-2014 00:00,m,09-01-1993 00:00,84.2,2010,91.2,cbse,47,B.Tech/B.E.,EC,75.97,47,2014,520,510,780,0.783303537,385,-1,0.2718,-0.1206,-0.9122,-0.3612,-1.8189
3531,962293,100000,01-11-2014 00:00,m,21-09-1992 00:00,80.64,2010,76.5,state board,9509,B.Tech/B.E.,ME,65.9,9509,2014,500,690,460,0.8295846,-1,-1,-0.159,-0.1206,0.3174,-0.1076,0.0973
3532,353197,375000,01-12-2012 00:00,f,29-03-1990 00:00,91.0,2008,88.0,state board,1436,B.Tech/B.E.,EC,84.4,1436,2012,535,425,595,0.229481755,-1,-1,0.51,0.5008,0.3817,-1.1128,-0.5245
3533,64871,455000,01-08-2010 00:00,m,24-06-1988 00:00,78.28,2006,53.55,state board,1930,B.Tech/B.E.,CS,57.0,1930,2010,545,465,425,0.413838256,385,-1,1.4374,0.5008,1.1074,-0.4078,0.8183
3535,1243766,320000,01-04-2015 00:00,f,17-03-1992 00:00,80.16,2010,91.4,state board,9769,B.Tech/B.E.,CS,70.5,9769,2014,580,435,500,0.486747008,435,376,0.99,0.5454,-0.7585,0.3995,0.4805
3536,1038848,300000,01-01-2014 00:00,m,03-06-1989 00:00,77.0,2008,74.0,state board,15146,B.Tech/B.E.,CS,82.0,15146,2013,560,425,510,0.744758354,435,438,0.2718,-0.1206,-1.3733,-0.7415,-0.0943
3537,569966,100000,01-12-2013 00:00,m,05-09-1991 00:00,92.3,2009,89.7,state board,1450,B.Tech/B.E.,EC,68.7,1450,2013,395,535,650,0.124502074,345,-1,0.99,0.2124,0.9322,0.653,-0.6692
3538,334017,460000,01-07-2012 00:00,m,03-12-1989 00:00,77.6,2008,82.6,state board,1622,B.Tech/B.E.,ME,77.0,1622,2012,565,525,655,0.714529363,-1,-1,0.8192,0.3838,-0.0537,-0.29027,-0.4455
3539,33117,475000,01-03-2011 00:00,m,17-08-1986 00:00,64.8,2004,62.4,cbse,47,B.Tech/B.E.,CS,72.91,47,2010,485,485,565,0.843123727,515,-1,-0.4173,0.1888,0.3817,0.1798,0.5024
3540,806785,180000,01-07-2014 00:00,f,09-02-1993 00:00,81.6,2010,79.8,cbse,11759,B.Tech/B.E.,EC,79.8,11759,2014,555,570,620,0.338786347,375,-1,0.1282,1.3779,0.7785,1.0333,1.0554
3541,676848,120000,01-07-2013 00:00,m,15-03-1991 00:00,65.5,2007,68.2,state board,547,MCA,CS,83.2,547,2013,440,560,635,0.864685413,525,-1,0.1282,-0.4536,0.3174,1.1601,0.0973
3542,1088846,430000,01-11-2014 00:00,m,02-10-1991 00:00,89.5,2009,91.8,state board,3505,B.Tech/B.E.,ME,76.31,3505,2013,630,675,545,0.598280691,445,-1,0.7027,-0.1206,0.1637,0.653,-0.2859
3543,325339,300000,01-09-2013 00:00,m,16-01-1990 00:00,84.0,2007,78.13,state board,7172,B.Tech/B.E.,CS,60.0,7172,2012,525,475,505,0.600057182,435,-1,0.51,0.5008,-0.4891,0.0917,-0.2875
3544,252464,200000,01-01-2012 00:00,f,05-08-1989 00:00,61.2,2007,68.3,state board,1019,B.Tech/B.E.,CS,74.2,1019,2011,405,305,185,0.24545566,335,-1,0.8192,-0.4353,-0.9245,1.1199,-0.2875
3545,220655,400000,01-06-2011 00:00,m,16-11-1989 00:00,88.2,2007,77.8,cbse,285,B.Tech/B.E.,other,62.4,285,2011,595,695,575,-1.0,-1,-1,-1.0355,0.9688,-0.6343,-0.4078,0.0284
3546,536516,210000,01-06-2012 00:00,m,10-04-1990 00:00,83.0,2008,70.0,cbse,914,B.Tech/B.E.,CS,65.0,914,2012,765,645,795,0.704090412,465,-1,-0.4173,0.3448,-0.6343,0.7673,0.1864
3547,212076,160000,01-01-2014 00:00,m,25-02-1989 00:00,55.33,2006,62.4,state board,5690,B.Tech/B.E.,EC,67.0,5690,2011,415,415,425,0.229481755,295,-1,-0.2628,0.0328,0.8171,0.5323,-0.2875
3548,681000,90000,01-11-2014 00:00,m,29-09-1991 00:00,67.0,2008,58.0,state board,14894,B.Tech/B.E.,CS,68.0,14894,2013,380,340,500,0.276047228,345,-1,-1.308,-3.7836,-2.6028,0.3995,-1.6273
3549,961495,105000,01-11-2014 00:00,m,05-12-1991 00:00,79.0,2009,75.69,state board,8310,B.Tech/B.E.,CS,63.1,8310,2014,475,465,495,0.486747008,375,376,0.1282,0.8784,0.7785,-0.4879,1.0554
3550,330310,280000,01-07-2012 00:00,f,07-09-1990 00:00,85.0,2008,89.0,state board,8818,B.Tech/B.E.,CS,74.0,8818,2012,545,495,485,0.600057182,435,-1,1.1283,0.6178,-0.1626,-0.17277,0.6603
3551,280588,180000,01-08-2011 00:00,m,27-02-1990 00:00,65.0,2007,62.0,cbse,57,B.Tech/B.E.,EC,67.4,57,2011,435,385,375,0.538386893,-1,-1,-1.0355,0.1888,-0.7794,0.2973,0.3444
3552,731810,310000,01-12-2013 00:00,m,27-07-1992 00:00,91.17,2009,87.2,state board,8819,B.Tech/B.E.,CS,68.5,8819,2013,555,605,735,0.765673581,485,-1,1.1336,0.8784,0.4711,-1.3753,-0.4776
3553,334318,405000,01-07-2012 00:00,f,18-03-1989 00:00,78.8,2007,82.2,state board,1622,B.Tech/B.E.,CS,69.35,1622,2012,525,595,554,0.670743151,455,-1,-0.2628,0.5008,-0.1988,-0.99527,0.6603
3554,244546,410000,01-03-2012 00:00,m,03-03-1989 00:00,71.0,2007,58.0,cbse,3427,B.Tech/B.E.,EC,70.1,3427,2011,525,465,645,0.538386893,385,-1,-1.9629,0.8128,0.2366,0.6498,0.0284
3555,1083018,615000,01-12-2014 00:00,m,25-08-1992 00:00,91.0,2010,91.2,cbse,2921,B.Tech/B.E.,EC,86.0,2921,2014,675,655,585,0.783303537,485,-1,0.8463,0.8784,-0.1437,-0.7415,-1.0524
3556,661505,100000,01-09-2013 00:00,f,08-03-1991 00:00,74.9,2009,62.9,cbse,8546,B.Tech/B.E.,CS,70.0,8546,2013,520,580,415,0.843123727,515,-1,0.2718,-1.2861,0.1637,1.0333,-1.4356
3557,1083692,250000,01-01-2015 00:00,m,12-03-1993 00:00,76.0,2011,66.66,cbse,12374,B.Tech/B.E.,ME,65.0,12374,2015,500,400,475,0.125690182,375,-1,-2.457,-0.7866,0.01,0.2727,-2.2021
3558,239943,475000,01-02-2012 00:00,f,01-08-1989 00:00,93.43,2007,55.66,state board,1866,B.Tech/B.E.,EC,67.76,1866,2011,705,595,375,0.0587928,375,-1,0.6646,0.1888,0.2366,-0.8778,-0.1295
3559,1285081,330000,01-10-2014 00:00,m,06-05-1992 00:00,74.8,2010,80.1,cbse,547,B.Tech/B.E.,CS,79.1,547,2014,640,470,565,0.765673581,485,-1,-0.5899,0.0459,0.1637,0.0192,0.0973
3560,53292,95000,01-06-2009 00:00,m,01-12-1986 00:00,67.2,2005,58.0,state board,4056,B.Tech/B.E.,CS,57.04,4056,2009,435,525,195,0.600057182,435,-1,-0.7264,-2.6193,0.0914,-0.4078,0.0284
3561,338449,180000,01-07-2013 00:00,m,26-11-1990 00:00,69.0,2009,81.4,state board,11637,B.Tech/B.E.,CS,69.68,11637,2013,425,515,565,0.622642916,525,407,-1.2287,0.3448,0.3817,0.53233,-0.6035
3562,598171,550000,01-07-2013 00:00,m,15-11-1990 00:00,85.4,2008,81.6,cbse,400,B.Tech/B.E.,CS,81.8,400,2013,515,685,635,0.990008757,655,-1,0.5591,1.2114,1.7007,1.5404,1.0554
3563,308225,460000,01-01-2013 00:00,m,24-07-1989 00:00,73.0,2006,64.0,cbse,350,B.Tech/B.E.,CS,67.0,350,2012,505,465,555,0.525922584,415,-1,-0.5719,-1.0593,1.1074,1.2374,-0.4455
3564,1240733,350000,01-01-2015 00:00,m,03-09-1992 00:00,72.0,2011,75.6,cbse,14363,B.Tech/B.E.,CS,77.1,14363,2015,595,360,430,0.953899775,465,530,0.7027,1.3779,1.3933,0.5262,1.6302
3565,781682,240000,01-10-2013 00:00,m,24-02-1992 00:00,90.81,2009,94.91,state board,482,B.Tech/B.E.,EC,83.4,482,2013,555,520,370,0.338786347,445,-1,0.1282,-0.6201,-0.4511,-0.4879,-1.8189
3566,530592,120000,01-08-2013 00:00,m,02-05-1991 00:00,67.0,2008,78.0,state board,2563,B.Tech/B.E.,CS,80.0,2563,2013,450,545,515,0.998876108,585,653,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731
3567,895882,115000,01-08-2014 00:00,f,12-01-1992 00:00,93.6,2010,69.8,state board,15578,B.Tech/B.E.,CS,68.57,15578,2014,605,485,650,0.953899775,365,530,0.5591,1.0449,0.3174,1.2869,0.6721
3568,1081475,310000,01-12-2014 00:00,m,11-01-1993 00:00,82.25,2010,76.83,state board,7814,B.Tech/B.E.,EC,82.5,7814,2014,545,460,510,0.115022726,-1,-1,0.99,0.2124,0.3174,0.1459,-0.0943
3569,519904,630000,01-11-2012 00:00,m,17-08-1990 00:00,87.52,2008,86.5,state board,1383,B.Tech/B.E.,CS,79.2,1383,2012,635,535,585,0.942116551,575,-1,-3.0448,-1.1373,-0.0537,-0.4078,-0.7615
3570,872267,300000,01-09-2014 00:00,m,25-03-1992 00:00,82.6,2009,76.0,cbse,6904,B.Tech/B.E.,EC,78.0,6904,2014,510,560,485,0.837620726,335,-1,-1.0208,-0.7866,0.01,1.6672,-1.4356
3571,120918,110000,01-09-2010 00:00,m,06-08-1988 00:00,66.67,2007,64.08,state board,1274,B.Tech/B.E.,other,55.0,1274,2010,435,375,405,-1.0,-1,-1,0.2009,-0.2793,-0.344,-0.5253,0.3444
3572,1035858,490000,01-02-2014 00:00,m,01-04-1992 00:00,85.38,2009,83.34,state board,215,B.Tech/B.E.,CS,58.8,215,2013,605,510,605,0.978799293,495,561,0.4155,1.0449,1.2396,-1.6289,0.4805
3573,82092,560000,01-01-2011 00:00,f,01-06-1988 00:00,89.89,2006,75.0,state board,904,B.Tech/B.E.,EC,72.0,904,2010,395,365,435,0.023312168,355,-1,-1.4992,0.0328,-0.1988,1.4724,-0.6035
3574,103947,325000,01-08-2010 00:00,m,13-07-1989 00:00,81.4,2006,72.0,state board,519,B.Tech/B.E.,ME,77.35,519,2010,485,335,345,0.414337426,335,-1,-1.0355,0.0328,-0.6343,-0.5253,-1.3934
3575,1136448,265000,01-11-2014 00:00,m,04-10-1992 00:00,78.0,2010,68.0,cbse,16719,B.Tech/B.E.,EC,68.16,16719,2014,570,435,270,-1.0,285,-1,1.5644,0.7119,-1.2196,-0.4879,1.4386
3576,335325,150000,01-03-2013 00:00,m,04-12-1988 00:00,62.67,2006,65.4,state board,198,B.Tech/B.E.,CS,68.78,198,2012,325,455,575,0.413838256,385,-1,0.8192,-0.2793,-0.4891,1.35483,0.8973
